ott_id,organism_otol_kingdom,organism_otol_phylum,organism_otol_class,organism_otol_order,organism_otol_family,organism_otol_genus,organism_otol_species,organism_otol_unique_name,organism_otol_kingdom_ott_id,organism_otol_phylum_ott_id,organism_otol_class_ott_id,organism_otol_order_ott_id,organism_otol_family_ott_id,organism_otol_genus_ott_id,organism_otol_species_ott_id,domain,infrakingdom,no rank,section,subclass,subfamily,subgenus,subkingdom,suborder,subphylum,subtribe,superorder,tribe,domain_ott_id,infrakingdom_ott_id,no rank_ott_id,section_ott_id,subclass_ott_id,subfamily_ott_id,subgenus_ott_id,subkingdom_ott_id,suborder_ott_id,subphylum_ott_id,subtribe_ott_id,superorder_ott_id,tribe_ott_id,flags,rank,varietas,varietas_ott_id
597707,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium vulgare,Cirsium vulgare,5268475.0,916750.0,99252.0,1042120.0,46248.0,70338.0,597707.0,Eukaryota,,life,,,Carduoideae,,,,,Carduinae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,627940.0,596121.0,557760.0,[],species,,
597709,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,Carduus nutans,Carduus nutans,5268475.0,916750.0,99252.0,1042120.0,46248.0,597712.0,597709.0,Eukaryota,,life,,,Carduoideae,,,,,Carduinae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,627940.0,596121.0,557760.0,[],species,,
598446,Archaeplastida,Streptophyta,Magnoliopsida,Myrtales,Melastomataceae,Calvoa,Calvoa orientalis,Calvoa orientalis,5268475.0,916750.0,99252.0,648898.0,489621.0,25578.0,598446.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
600582,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula rapunculus,Campanula rapunculus,5268475.0,916750.0,99252.0,1042120.0,1086303.0,590452.0,600582.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,['sibling_higher'],species,,
602516,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,Tanacetum vulgare,5268475.0,916750.0,99252.0,1042120.0,46248.0,1019571.0,602516.0,Eukaryota,,life,,,Asteroideae,,,,,Anthemidinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,177945.0,596121.0,557765.0,['sibling_higher'],species,,
605256,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Rapistrum,Rapistrum rugosum,Rapistrum rugosum,5268475.0,916750.0,99252.0,8844.0,309271.0,605254.0,605256.0,Eukaryota,,life,,,,,,,,,,Brassiceae,304358.0,,805080.0,,,,,,,,,,863077.0,[],species,,
605584,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Gesneriaceae,Episcia,Episcia cupreata,Episcia cupreata,5268475.0,916750.0,99252.0,23736.0,913162.0,413810.0,605584.0,Eukaryota,,life,,,Gesnerioideae,,,,,Columneinae,,Gesnerieae,304358.0,,805080.0,,,708521.0,,,,,5522087.0,,649728.0,[],species,,
605591,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Nemesia,Nemesia floribunda,Nemesia floribunda,5268475.0,916750.0,99252.0,23736.0,23713.0,565600.0,605591.0,Eukaryota,,life,,,,,,,,,,Hemimerideae,304358.0,,805080.0,,,,,,,,,,272505.0,[],species,,
609321,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia siphilitica,Lobelia siphilitica,5268475.0,916750.0,99252.0,1042120.0,1086303.0,1086294.0,609321.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
609504,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,Silene latifolia,5268475.0,916750.0,99252.0,216628.0,317818.0,154053.0,609504.0,Eukaryota,,life,,,,,,,,,,Sileneae,304358.0,,805080.0,,,,,,,,,,5920016.0,[],species,,
614428,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Nephrolepidaceae,Nephrolepis,Nephrolepis hirsutula,Nephrolepis hirsutula,5268475.0,916750.0,166292.0,93178.0,5149028.0,614419.0,614428.0,Eukaryota,,life,,Polypodiidae,,,,Polypodiineae,,,,,304358.0,,805080.0,,5662210.0,,,,680697.0,,,,,[],species,,
614975,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Nephthytis,Nephthytis poissonii,Nephthytis poissonii,5268475.0,916750.0,99252.0,399481.0,481972.0,1003609.0,614975.0,Eukaryota,,life,,,Philodendroideae,,,,,,,Aglaonemateae,304358.0,,805080.0,,,413471.0,,,,,,,316046.0,[],species,,
616342,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,Tanacetum balsamita,Tanacetum balsamita,5268475.0,916750.0,99252.0,1042120.0,46248.0,1019571.0,616342.0,Eukaryota,,life,,,Asteroideae,,,,,Anthemidinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,177945.0,596121.0,557765.0,['sibling_higher'],species,,
618681,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum perforatum,Hypericum perforatum,5268475.0,916750.0,99252.0,429482.0,873015.0,974217.0,618681.0,Eukaryota,,life,,,,,,,,,,Hypericeae,304358.0,,805080.0,,,,,,,,,,1001315.0,['sibling_higher'],species,,
620195,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,Hieracium murorum,Hieracium murorum,5268475.0,916750.0,99252.0,1042120.0,46248.0,23821.0,620195.0,Eukaryota,,life,,,Cichorioideae,,,,,Hieraciinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,119073.0,596121.0,578387.0,['sibling_higher'],species,,
622451,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Berteroa,Berteroa incana,Berteroa incana,5268475.0,916750.0,99252.0,8844.0,309271.0,622453.0,622451.0,Eukaryota,,life,,,,,,,,,,Alysseae,304358.0,,805080.0,,,,,,,,,,338447.0,[],species,,
626514,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Pycnanthemum,Pycnanthemum virginianum,Pycnanthemum virginianum,5268475.0,916750.0,99252.0,23736.0,544714.0,1040505.0,626514.0,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,[],species,,
627012,Archaeplastida,Streptophyta,Magnoliopsida,Zingiberales,Marantaceae,,,Marantaceae,5268475.0,916750.0,99252.0,627015.0,627012.0,,,Eukaryota,,life,,Petrosaviidae,,,,,,,,,304358.0,,805080.0,,5308424.0,,,,,,,,,[],family,,
627039,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Ananas,Ananas comosus,Ananas comosus,5268475.0,916750.0,99252.0,921871.0,627035.0,627043.0,627039.0,Eukaryota,,life,,Petrosaviidae,Bromelioideae,,,,,,,,304358.0,,805080.0,,5308424.0,6019058.0,,,,,,,,[],species,,
627716,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Goodeniaceae,Scaevola,Scaevola aemula,Scaevola aemula,5268475.0,916750.0,99252.0,1042120.0,751881.0,126701.0,627716.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
628143,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium pyrenaicum,Geranium pyrenaicum,5268475.0,916750.0,99252.0,648900.0,948914.0,948948.0,628143.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
628152,Archaeplastida,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium sylvaticum,Geranium sylvaticum,5268475.0,916750.0,99252.0,648900.0,948914.0,948948.0,628152.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
628261,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Globularia,Globularia cordifolia,Globularia cordifolia,5268475.0,916750.0,99252.0,23736.0,1041309.0,628260.0,628261.0,Eukaryota,,life,,,,,,,,,,Globularieae,304358.0,,805080.0,,,,,,,,,,182047.0,[],species,,
630642,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Urticaceae,Parietaria,Parietaria officinalis,Parietaria officinalis,5268475.0,916750.0,99252.0,208031.0,658494.0,630640.0,630642.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
631477,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Adenophora,Adenophora liliifolia,Adenophora liliifolia,5268475.0,916750.0,99252.0,1042120.0,1086303.0,94695.0,631477.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
631497,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,Hedera colchica,Hedera colchica,5268475.0,916750.0,99252.0,372834.0,524079.0,524077.0,631497.0,Eukaryota,,life,,,,,,Apiineae,,,campanulids,,304358.0,,805080.0,,,,,,1091578.0,,,596121.0,,[],species,,
631500,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Isatis,Isatis tinctoria,Isatis tinctoria,5268475.0,916750.0,99252.0,8844.0,309271.0,631496.0,631500.0,Eukaryota,,life,,,,,,,,,,Isatideae,304358.0,,805080.0,,,,,,,,,,121279.0,[],species,,
636325,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum ibota,Ligustrum ibota,5268475.0,916750.0,99252.0,23736.0,23723.0,597438.0,636325.0,Eukaryota,,life,,,,,,,,,,Oleeae,304358.0,,805080.0,,,,,,,,,,1088192.0,[],species,,
637427,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Brunnera,Brunnera macrophylla,Brunnera macrophylla,5268475.0,916750.0,99252.0,5261925.0,147029.0,703719.0,637427.0,Eukaryota,,life,,,Boraginoideae,,,,,Boragininae,,Boragineae,304358.0,,805080.0,,,6061933.0,,,,,6061935.0,,6061934.0,[],species,,
638787,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora,Hippobroma longiflora,5268475.0,916750.0,99252.0,1042120.0,1086303.0,638793.0,638787.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
641818,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea microphylla,Pilea microphylla,5268475.0,916750.0,99252.0,208031.0,658494.0,1091013.0,641818.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
643941,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia brevifolia,Ruellia brevifolia,5268475.0,916750.0,99252.0,23736.0,504642.0,18709.0,643941.0,Eukaryota,,life,,,,,,,,Ruelliinae,,Ruellieae,304358.0,,805080.0,,,,,,,,777117.0,,777110.0,[],species,,
643955,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Sansevieria,,Sansevieria,5268475.0,916750.0,99252.0,557124.0,17704.0,643955.0,,Eukaryota,,life,,Petrosaviidae,Nolinoideae,,,,,,,,304358.0,,805080.0,,5308424.0,520611.0,,,,,,,,[],genus,,
647863,Archaeplastida,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Bromelia,Bromelia pinguin,Bromelia pinguin,5268475.0,916750.0,99252.0,921871.0,627035.0,627048.0,647863.0,Eukaryota,,life,,Petrosaviidae,Bromelioideae,,,,,,,,304358.0,,805080.0,,5308424.0,6019058.0,,,,,,,,[],species,,
658494,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Urticaceae,,,Urticaceae,5268475.0,916750.0,99252.0,208031.0,658494.0,,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],family,,
658501,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Moraceae,Morus (genus in kingdom Archaeplastida),,Morus (genus in kingdom Archaeplastida),5268475.0,916750.0,99252.0,208031.0,84017.0,658501.0,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],genus,,
658513,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Moraceae,Ficus (genus in kingdom Archaeplastida),,Ficus (genus in kingdom Archaeplastida),5268475.0,916750.0,99252.0,208031.0,84017.0,658513.0,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],genus,,
659117,Archaeplastida,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Chamaedorea,Chamaedorea graminifolia,Chamaedorea graminifolia,5268475.0,916750.0,99252.0,17706.0,526437.0,736873.0,659117.0,Eukaryota,,life,,Petrosaviidae,Arecoideae,,,,,,,Chamaedoreeae,304358.0,,805080.0,,5308424.0,102448.0,,,,,,,593439.0,[],species,,
659245,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Davalliaceae,Davallia,Davallia trichomanoides,Davallia trichomanoides var. bullata,5268475.0,916750.0,166292.0,93178.0,864938.0,318762.0,1046900.0,Eukaryota,,life,Davallia sect. Trogostolon,Polypodiidae,,,,Polypodiineae,,,,,304358.0,,805080.0,7045340.0,5662210.0,,,,680697.0,,,,,['infraspecific'],varietas,Davallia trichomanoides var. bullata,659245.0
659497,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Asyneuma,Asyneuma canescens,Asyneuma canescens,5268475.0,916750.0,99252.0,1042120.0,1086303.0,533062.0,659497.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
662160,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias incarnata,Asclepias incarnata,5268475.0,916750.0,99252.0,524062.0,524059.0,583848.0,662160.0,Eukaryota,,life,,,Asclepiadoideae,,,,,Asclepiadinae,,Asclepiadeae,304358.0,,805080.0,,,673329.0,,,,,5518228.0,,673333.0,[],species,,
664734,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,Thymelaea passerina,Thymelaea passerina,5268475.0,916750.0,99252.0,229284.0,1015625.0,461200.0,664734.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
665787,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Brighamia,Brighamia insignis,Brighamia insignis,5268475.0,916750.0,99252.0,1042120.0,1086303.0,665785.0,665787.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
667491,Archaeplastida,Streptophyta,Polypodiopsida,Cyatheales,Dicksoniaceae,Dicksonia,Dicksonia antarctica,Dicksonia antarctica,5268475.0,916750.0,166292.0,645155.0,93176.0,667489.0,667491.0,Eukaryota,,life,,Polypodiidae,,,,,,,,,304358.0,,805080.0,,5662210.0,,,,,,,,,[],species,,
670988,Archaeplastida,Streptophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex aquifolium,Ilex aquifolium,5268475.0,916750.0,99252.0,596120.0,727574.0,727571.0,670988.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
671004,Archaeplastida,Streptophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex crenata,Ilex crenata,5268475.0,916750.0,99252.0,596120.0,727574.0,727571.0,671004.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
671798,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus ornus,Fraxinus ornus,5268475.0,916750.0,99252.0,23736.0,23723.0,671810.0,671798.0,Eukaryota,,life,,,,,,,,,,Oleeae,304358.0,,805080.0,,,,,,,,,,1088192.0,[],species,,
676045,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Spathiphyllum,Spathiphyllum wallisii,Spathiphyllum wallisii,5268475.0,916750.0,99252.0,399481.0,481972.0,679343.0,676045.0,Eukaryota,,life,,,Pothoideae,,,,,,,Monstereae,304358.0,,805080.0,,,1085575.0,,,,,,,61088.0,[],species,,
676058,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Gesneriaceae,Streptocarpus,Streptocarpus ionanthus,Streptocarpus ionanthus,5268475.0,916750.0,99252.0,23736.0,913162.0,123235.0,676058.0,Eukaryota,,life,Streptocarpus sect. Saintpaulia,,Didymocarpoideae,Streptocarpella,,,,Streptocarpinae,,Trichosporeae,304358.0,,805080.0,7053809.0,,708506.0,5921303.0,,,,5522093.0,,649722.0,['sibling_higher'],species,,
677509,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus tomentosa,Prunus tomentosa,5268475.0,916750.0,99252.0,208031.0,208036.0,731578.0,677509.0,Eukaryota,,life,,,Amygdaloideae,,,,,,,Amygdaleae,304358.0,,805080.0,,,731134.0,,,,,,,376842.0,['sibling_higher'],species,,
679343,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Spathiphyllum,,Spathiphyllum,5268475.0,916750.0,99252.0,399481.0,481972.0,679343.0,,Eukaryota,,life,,,Pothoideae,,,,,,,Monstereae,304358.0,,805080.0,,,1085575.0,,,,,,,61088.0,[],genus,,
681834,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Echium,Echium vulgare,Echium vulgare,5268475.0,916750.0,99252.0,5261925.0,147029.0,411085.0,681834.0,Eukaryota,,life,,,Boraginoideae,,,,,,,Lithospermeae,304358.0,,805080.0,,,6061933.0,,,,,,,6062009.0,[],species,,
681940,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Moraceae,Dorstenia,Dorstenia contrajerva,Dorstenia contrajerva,5268475.0,916750.0,99252.0,208031.0,84017.0,564309.0,681940.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,['sibling_higher'],species,,
692350,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,Cichorium intybus,Cichorium intybus,5268475.0,916750.0,99252.0,1042120.0,46248.0,849194.0,692350.0,Eukaryota,,life,,,Cichorioideae,,,,,Cichoriinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,640746.0,596121.0,578387.0,[],species,,
699564,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Epiphyllum,Epiphyllum phyllanthus,Epiphyllum phyllanthus,5268475.0,916750.0,99252.0,216628.0,584111.0,125472.0,699564.0,Eukaryota,,life,,,Cactoideae,,,Cactineae,,,,Hylocereeae,304358.0,,805080.0,,,227063.0,,,33109.0,,,,801072.0,[],species,,
701374,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Arctotis,Arctotis venusta,Arctotis venusta,5268475.0,916750.0,99252.0,1042120.0,46248.0,409717.0,701374.0,Eukaryota,,life,,,Cichorioideae,,,,,Arctotidinae,campanulids,Arctotideae,304358.0,,805080.0,,,578390.0,,,,,475482.0,596121.0,36841.0,[],species,,
702368,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Cladrastis,Cladrastis kentukea,Cladrastis kentukea,5268475.0,916750.0,99252.0,956360.0,560323.0,587223.0,702368.0,Eukaryota,,life,,,Papilionoideae,,,,,,,,304358.0,,805080.0,,,39538.0,,,,,,,,[],species,,
703608,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,Desmodium canadense,Desmodium canadense,5268475.0,916750.0,99252.0,956360.0,560323.0,383460.0,703608.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Desmodieae,304358.0,,805080.0,,,39538.0,,,,,,,1090339.0,[],species,,
705728,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica urticifolia,Veronica urticifolia,5268475.0,916750.0,99252.0,23736.0,1041309.0,507032.0,705728.0,Eukaryota,,life,,,,Veronica subgenus Veronica,,,,,,Veroniceae,304358.0,,805080.0,,,,5522032.0,,,,,,705593.0,[],species,,
709425,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,Myosotis sylvatica,5268475.0,916750.0,99252.0,5261925.0,147029.0,82995.0,709425.0,Eukaryota,,life,,,Cynoglossoideae,,,,,,,Myosotideae,304358.0,,805080.0,,,6062534.0,,,,,,,6062850.0,[],species,,
710204,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Chelone,Chelone obliqua,Chelone obliqua,5268475.0,916750.0,99252.0,23736.0,1041309.0,710199.0,710204.0,Eukaryota,,life,,,,,,,,,,Cheloneae,304358.0,,805080.0,,,,,,,,,,272511.0,[],species,,
711292,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Cleomaceae,Polanisia,Polanisia dodecandra,Polanisia dodecandra,5268475.0,916750.0,99252.0,8844.0,735739.0,238615.0,711292.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
715348,Archaeplastida,Streptophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis triangularis,Oxalis triangularis,5268475.0,916750.0,99252.0,431493.0,372826.0,372830.0,715348.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
716605,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Apocynum,Apocynum venetum,Apocynum venetum,5268475.0,916750.0,99252.0,524062.0,524059.0,718721.0,716605.0,Eukaryota,,life,,,Apocynoideae,,,,,Apocyinae,,Apocyneae,304358.0,,805080.0,,,741477.0,,,,,5518209.0,,897987.0,[],species,,
719013,Archaeplastida,Streptophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,,,Lycopodiaceae,5268475.0,916750.0,144795.0,144793.0,719013.0,,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],family,,
719524,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Microsorum,Microsorum pustulatum,Microsorum pustulatum,5268475.0,916750.0,166292.0,93178.0,667483.0,23159.0,719524.0,Eukaryota,,life,,Polypodiidae,Microsoroideae,,,Polypodiineae,,,,,304358.0,,805080.0,,5662210.0,7045488.0,,,680697.0,,,,,[],species,,
723076,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,,Senecio,5268475.0,916750.0,99252.0,1042120.0,46248.0,723076.0,,Eukaryota,,life,,,Asteroideae,,,,,Senecioninae,campanulids,Senecioneae,304358.0,,805080.0,,,1084160.0,,,,,349491.0,596121.0,557768.0,[],genus,,
725860,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia abrotanum,Artemisia abrotanum,5268475.0,916750.0,99252.0,1042120.0,46248.0,465444.0,725860.0,Eukaryota,,life,,,Asteroideae,,,,,Artemisiinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,127124.0,596121.0,557765.0,['sibling_higher'],species,,
725935,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Borago,Borago officinalis,Borago officinalis,5268475.0,916750.0,99252.0,5261925.0,147029.0,1052541.0,725935.0,Eukaryota,,life,,,Boraginoideae,,,,,Boragininae,,Boragineae,304358.0,,805080.0,,,6061933.0,,,,,6061935.0,,6061934.0,[],species,,
726807,Archaeplastida,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella kraussiana,Selaginella kraussiana,5268475.0,916750.0,144795.0,144821.0,144818.0,144816.0,726807.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
729871,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Trachelium,Trachelium caeruleum,Trachelium caeruleum,5268475.0,916750.0,99252.0,1042120.0,1086303.0,177499.0,729871.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
733236,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Syringa,Syringa vulgaris,Syringa vulgaris,5268475.0,916750.0,99252.0,23736.0,23723.0,483275.0,733236.0,Eukaryota,,life,,,,,,,,,,Oleeae,304358.0,,805080.0,,,,,,,,,,1088192.0,[],species,,
733240,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,Atriplex hortensis,Atriplex hortensis,5268475.0,916750.0,99252.0,216628.0,5920024.0,892390.0,733240.0,Eukaryota,,life,,,Chenopodioideae,,,,,,,Atripliceae,304358.0,,805080.0,,,4724258.0,,,,,,,4724259.0,[],species,,
733770,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula trachelium,Campanula trachelium,5268475.0,916750.0,99252.0,1042120.0,1086303.0,590452.0,733770.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,['sibling_higher'],species,,
733959,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Leptopus,Leptopus chinensis,Leptopus chinensis,5268475.0,916750.0,99252.0,429482.0,62390.0,351502.0,733959.0,Eukaryota,,life,,,Phyllanthoideae,,,,,,,Poranthereae,304358.0,,805080.0,,,5741519.0,,,,,,,5750758.0,[],species,,
733968,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana langsdorffii,Nicotiana langsdorffii,5268475.0,916750.0,99252.0,1050255.0,473827.0,797191.0,733968.0,Eukaryota,,life,,,Nicotianoideae,,,,,,,Nicotianeae,304358.0,,805080.0,,,13859.0,,,,,,,484912.0,[],species,,
734180,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus pumila,Ficus pumila,5268475.0,916750.0,99252.0,208031.0,84017.0,658513.0,734180.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
734185,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus religiosa (species in kingdom Archaeplastida),Ficus religiosa (species in kingdom Archaeplastida),5268475.0,916750.0,99252.0,208031.0,84017.0,658513.0,734185.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
738406,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Nonea,Nonea lutea,Nonea lutea,5268475.0,916750.0,99252.0,5261925.0,147029.0,431424.0,738406.0,Eukaryota,,life,,,Boraginoideae,,,,,Boragininae,,Boragineae,304358.0,,805080.0,,,6061933.0,,,,,6061935.0,,6061934.0,[],species,,
740288,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Platycerium,,Platycerium,5268475.0,916750.0,166292.0,93178.0,667483.0,740288.0,,Eukaryota,,life,,Polypodiidae,Platycerioideae,,,Polypodiineae,,,,,304358.0,,805080.0,,5662210.0,7045551.0,,,680697.0,,,,,[],genus,,
